SMILES,HOMO,LUMO,Gap
[H][C]1([H])[C@@]2([H])[C@]1([H])[C@]1([C]([H])([H])[H])[O][C@]21[C]([H])([H])[H],-0.2362998908514281,0.08939995778968797,0.3256998574028328
[H][N]1[C@@]2([H])[C@]1([H])[C@]1([C]([H])([H])[H])[O][C@]21[C]([H])([H])[H],-0.23429987129292118,0.08099995975643964,0.31529983981107756
[H][C]([H])([H])[C@]12[O][C@@]1([C]([H])([H])[H])[C@]1([H])[O][C@@]12[H],-0.24319988297751297,0.06249996721716061,0.30569983705209847
[H][O][C@@]12[C]([H])([H])[C@]1([O][H])[C@@]1([H])[C]([H])([H])[C@]12[H],-0.22799988152970166,0.06719996236169476,0.29519983074882133
[H][O][C@@]12[C]([H])([H])[C@]1([O][H])[C@@]1([H])[N]([H])[C@]12[H],-0.2152998782448738,0.07009996356020788,0.2853998505667984
[H][O][C@@]12[C]([H])([H])[C@]1([O][H])[C@@]1([H])[O][C@]12[H],-0.23729986558381458,0.0599999690541772,0.29719985030732826
[H]/[N]=[C](/[C](=[O])[C]([H])([H])[H])[N]1[C]([H])([H])[C]1([H])[H],-0.2456998811404964,-0.05579997003755303,0.1898998891986515
[H][C]([H])([H])[C](=[O])[C](=[O])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.23809988041659075,-0.07969995755747024,0.1583999228591205
[H][N]1[C]([H])([H])[C@]1([H])[C](=[O])[C](=[O])[C]([H])([H])[H],-0.2487998641429117,-0.09129995358980601,0.15749991931482243
[H][C]([H])([H])[C](=[O])[C](=[O])[C@]1([H])[O][C]1([H])[H],-0.24499987254267563,-0.07889996024812757,0.16609991229454807
[H][C]([H])([H])[C](=[O])[C](=[O])[N]1[C]([H])([H])[C]1([H])[H],-0.24029987739814146,-0.0670999692693145,0.17319989936711022
[H]/[N]=[C](/[C](=[O])[N]([H])[H])[N]1[C]([H])([H])[C]1([H])[H],-0.24419987523333295,-0.03139998200886746,0.21279988008189035
[H][N]([H])[C](=[O])[C](=[O])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.23899986643745533,-0.06129996687228823,0.17769989956516707
[H][N]([H])[C](=[O])[C](=[O])[C@]1([H])[N]([H])[C]1([H])[H],-0.24939986650577708,-0.07409996763035478,0.17529990763713907
[H][N]([H])[C](=[O])[C](=[O])[C@]1([H])[O][C]1([H])[H],-0.24779985436365823,-0.07909995519460486,0.16869989916905337
[H][N]([H])[C](=[O])[C](=[O])[N]1[C]([H])([H])[C]1([H])[H],-0.2398998699817534,-0.04319997736853891,0.19669991013664798
[H][C]([H])([H])[C]([H])([C](=[O])[C]1([H])[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.23849987030954534,-0.009299995006258836,0.22919988625543242
[H][N]1[C]([H])([H])[C@]1([H])[C](=[O])[C]([H])([C]([H])([H])[H])[C]([H])([H])[H],-0.2526998619781032,-0.023199987683813178,0.22949986991343163
[H][C]([H])([H])[C]([H])([C](=[O])[C@]1([H])[O][C]1([H])[H])[C]([H])([H])[H],-0.24679987963127176,-0.029799983009323742,0.21699987909851454
[H][C]([H])([H])[C]([H])([C](=[O])[N]1[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.24339986040055678,0.005599997046010326,0.248999859089389
[H][O][C@@]([H])([C](=[O])[C]1([H])[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.26239987097203765,-0.02499998820112176,0.23739987181876995
[H][O][C@@]([H])([C](=[O])[C@]1([H])[N]([H])[C]1([H])[H])[C]([H])([H])[H],-0.2648998516115876,-0.03909998020601178,0.22579986702471744
[H][O][C@@]([H])([C](=[O])[C@]1([H])[O][C]1([H])[H])[C]([H])([H])[H],-0.26549987149788645,-0.043599976023210245,0.22189988671295946
[H][O][C@@]([H])([C](=[O])[N]1[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.25579988002738546,-0.00969999475614477,0.2461998597449729
[H][C]([H])([H])[N]([C](=[O])[C]1([H])[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.2325998879627139,0.03029998570852129,0.26289984957651413
[H][N]1[C]([H])([H])[C@]1([H])[C](=[O])[N]([C]([H])([H])[H])[C]([H])([H])[H],-0.24399988028685565,0.018099991694178506,0.26209986979060496
[H][C]([H])([H])[N]([C](=[O])[C@]1([H])[O][C]1([H])[H])[C]([H])([H])[H],-0.24189987201682683,0.010099994506030701,0.2519998709037159
[H][C]([H])([H])[N]([C](=[O])[N]1[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.2332998790371012,0.040599981732316846,0.2738998520077013
[H][C]([H])([H])[C]([H])([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.26959986427955523,0.09029995257226929,0.35989981685182454
[H][C]([H])([H])[C]([H])([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.26139987871621767,0.08249995690188634,0.34389980057123704
[H][O][C@]([H])([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.2577998820624589,0.07279996543138538,0.33049984125888887
[H][O][C@]([H])([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C@]1([H])[N]([H])[C]1([H])[H],-0.245599874905541,0.07169996255975163,0.31729982432271747
[H][O][C@]([H])([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.26249984216012606,0.0761999583769501,0.33859983811070443
[H][O][C@]([H])([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.25639984734338384,0.07389996392216072,0.33029982878897807
[H][O][C@]([H])([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.25959987162762155,0.06659996876054614,0.32609981224892043
[H][O][C@]([H])([C]([H])([H])[H])[C@]([H])([N]1[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.24429986394485484,0.08099995975643964,0.32529983246301125
[H][O][C@@]([H])([C]1([H])[C]([H])([H])[C]1([H])[H])[C@]([H])([O][H])[C]([H])([H])[H],-0.2452998737241083,0.06599996639768076,0.3112998357409307
[H][O][C@]([H])([C@]([H])([O][H])[C]([H])([H])[H])[C@]1([H])[N]([H])[C]1([H])[H],-0.24629986597992828,0.06079997074437824,0.3069998655362181
[H][O][C@]([H])([C@]([H])([O][H])[C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.2515998634873278,0.06889995883447714,0.3204998135600882
[H][O][C@]([H])([C](=[O])[C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.2584998731368462,-0.025599986183128764,0.2328998716207131
[H][O][C@]([H])([C](=[O])[C]([H])([H])[H])[C@]1([H])[N]([H])[C]1([H])[H],-0.2457998698520183,-0.03269998201740769,0.21309988126332305
[H][O][C@]([H])([C](=[O])[C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.263999865590723,-0.028899983845884047,0.23509988612569735
[H][C]([H])([H])[C](=[O])[C@@]([H])([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.2360998783815173,-0.007499996131772146,0.22859988389256705
[H][N]([H])[C](=[O])[C@@]([H])([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.23899986643745533,0.036099981534259994,0.27509985673343207
[H][N]1[C]([H])([H])[C@]1([H])[C@@]([H])([C](=[O])[C]([H])([H])[H])[C]([H])([H])[H],-0.23739987181876995,-0.015799990668101567,0.22159988553152676
[H][N]([H])[C](=[O])[C@@]([H])([C]([H])([H])[H])[C@]1([H])[N]([H])[C]1([H])[H],-0.23719987687229266,0.028399985527544875,0.2656998664443638
[H][C]([H])([H])[C](=[O])[C@@]([H])([C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.24419987523333295,-0.017399990762859883,0.2267998768039709
[H][N]([H])[C](=[O])[C@@]([H])([C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.24689988586622716,0.02579998770089362,0.27259985857044866
[H][C]([H])([H])[C](=[O])[C@]([H])([N]1[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.21619988178917185,-0.019099988330856847,0.19709990002960256
[H][N]([H])[C](=[O])[C@]([H])([N]1[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.2201998858593187,0.022199988856705648,0.2424998743796922
[H][C]([H])([H])[C](=[O])[N]([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.23399987011148848,0.03249998269007202,0.26649986375370643
[H][N]([H])[C](=[O])[N]([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.217999888877768,0.0599999690541772,0.27799984478937007
[H][O][C@]([H])([C](=[O])[N]([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.2546998640131766,0.018499990348849842,0.273199860933314
[H][O][C@]([H])([C](=[O])[N]([H])[H])[C@]1([H])[N]([H])[C]1([H])[H],-0.24409986899837754,0.011899993928124686,0.2559998749738628
[H][O][C@]([H])([C](=[O])[N]([H])[H])[C@]1([H])[O][C]1([H])[H],-0.26059986388344153,0.015099993022426724,0.27559983533790855
[H][C]([H])([H])[C]1([C]2([H])[C]([H])([H])[C]2([H])[H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.2609998712998296,0.08269995184836364,0.3437998118597151
[H][C]([H])([H])[C]1([C@]2([H])[O][C]2([H])[H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.26219985850212685,0.08539995371954111,0.3475998385068182
[H][C]([H])([H])[C]1([N]2[C]([H])([H])[C]2([H])[H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.22189988671295946,0.08579995237421244,0.3076998566106054
[H][C]1([H])[O][C@]([C]([H])([H])[H])([C]2([H])[C]([H])([H])[C]2([H])[H])[C]1([H])[H],-0.24389987405190025,0.08259995437512499,0.326499837188742
[H][N]1[C]([H])([H])[C@]1([H])[C@@]1([C]([H])([H])[H])[O][C]([H])([H])[C]1([H])[H],-0.2386998827794561,0.07309996223195969,0.31169982563388526
[H][C]1([H])[O][C@]([C]([H])([H])[H])([C@]2([H])[O][C]2([H])[H])[C]1([H])[H],-0.2427998755611249,0.07819996041202354,0.32099982721143167
[H][C]([H])([H])[C]1([C]2([H])[C]([H])([H])[C]2([H])[H])[C]([H])([H])[O][C]1([H])[H],-0.2423998856681703,0.08079995604824561,0.32319982419298243
[H][C]([H])([H])[C]1([C@]2([H])[O][C]2([H])[H])[C]([H])([H])[O][C]1([H])[H],-0.24489986630772023,0.07149996761327432,0.31639982077841944
[H][C]([H])([H])[C]1([N]2[C]([H])([H])[C]2([H])[H])[C]([H])([H])[O][C]1([H])[H],-0.2334998739835785,0.07569996224904012,0.30929985122929077
[H][O][C]1([C]2([H])[C]([H])([H])[C]2([H])[H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.24739986447070364,0.07089996525040894,0.31839984033692637
[H][O][C]1([C@]2([H])[N]([H])[C]2([H])[H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.23399987011148848,0.06449996487137567,0.2984998437445809
[H][O][C]1([C@]2([H])[O][C]2([H])[H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.2609998712998296,0.0706999615422149,0.33169981093775264
[H][O][C]1([C]2([H])[C]([H])([H])[C]2([H])[H])[C]([H])([H])[O][C]1([H])[H],-0.2513998685408505,0.06119996939904959,0.31259982917818335
[H][O][C]1([C@]2([H])[N]([H])[C]2([H])[H])[C]([H])([H])[O][C]1([H])[H],-0.2429998705076022,0.0526999738925626,0.29579983311168667
[H][O][C]1([C@]2([H])[O][C]2([H])[H])[C]([H])([H])[O][C]1([H])[H],-0.2547998527246985,0.06089996821761689,0.31579985346242107
[H][O][C@]1([H])[C]([H])([H])[C@@]1([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.24049987234461875,0.08189995453902096,0.32249983311859515
[H][O][C@]1([H])[C]([H])([H])[C@@]1([C]([H])([H])[H])[C@]1([H])[N]([H])[C]1([H])[H],-0.23809988041659075,0.07499996241293609,0.31309984282952685
[H][O][C@]1([H])[C]([H])([H])[C@@]1([C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.2548998764830874,0.07829995788526219,0.33319981684491606
[H][O][C@]1([H])[C]([H])([H])[C@]1([N]1[C]([H])([H])[C]1([H])[H])[C]([H])([H])[H],-0.2177998939312907,0.07739995434096411,0.29519983074882133
[H][C]1([H])[C]([H])([H])[C]1([H])[C@@]1([C]([H])([H])[H])[C]([H])([H])[C@]1([H])[C]([H])([H])[H],-0.2458998760869737,0.09309995191668541,0.33899979295679206
[H][C]([H])([H])[C@@]1([H])[C]([H])([H])[C@]1([C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.25579988002738546,0.08889995290006124,0.3447998041155351
[H][C]1([H])[N]([C@@]2([C]([H])([H])[H])[C]([H])([H])[C@]2([H])[C]([H])([H])[H])[C]1([H])[H],-0.2243998848759429,0.08449995893695979,0.30899981500099105
[H][O][C@]1([C]2([H])[C]([H])([H])[C]2([H])[H])[C]([H])([H])[C@]1([H])[C]([H])([H])[H],-0.24189987201682683,0.0831999567379904,0.32509981999310045
[H][O][C@]1([C@]2([H])[N]([H])[C]2([H])[H])[C]([H])([H])[C@]1([H])[C]([H])([H])[H],-0.2325998879627139,0.05539997138288169,0.28799983744130375
[H][O][C@]1([C@]2([H])[O][C]2([H])[H])[C]([H])([H])[C@]1([H])[C]([H])([H])[H],-0.2427998755611249,0.08109995722967829,0.3238998503142367
[H][N]1[C@]([C]([H])([H])[H])([C@]2([H])[N]([H])[C]2([H])[H])[C@@]1([H])[C]([H])([H])[H],-0.24109987470748415,0.06449996487137567,0.30559981329370955
[H][N]1[C@]([C]([H])([H])[H])([C@]2([H])[O][C]2([H])[H])[C@@]1([H])[C]([H])([H])[H],-0.24499987254267563,0.07679996073981547,0.32179984204420786
[H][C]1([H])[C]([H])([H])[C]1([H])[C@@]1([C]([H])([H])[H])[O][C@]1([H])[C]([H])([H])[H],-0.25769985830407,0.09289994820849136,0.35059981527427814
[H][N]1[C]([H])([H])[C@]1([H])[C@@]1([C]([H])([H])[H])[O][C@]1([H])[C]([H])([H])[H],-0.24089986223757337,0.09059995375370199,0.33149983351470885
[H][C]([H])([H])[C@]1([C@]2([H])[O][C]2([H])[H])[O][C@]1([H])[C]([H])([H])[H],-0.2519998709037159,0.08059996110176831,0.3325998144820508
[H][C]([H])([H])[N]1[C]([H])([H])[C@]1([C]([H])([H])[H])[C]1([H])[C]([H])([H])[C]1([H])[H],-0.2180998775892899,0.08449995893695979,0.30259983652624967
[H][C]([H])([H])[N]1[C]([H])([H])[C@]1([C]([H])([H])[H])[C@]1([H])[O][C]1([H])[H],-0.22809988776465706,0.0854999599544965,0.3136998101455252
[H][O][C@]1([C]2([H])[C]([H])([H])[C]2([H])[H])[C]([H])([H])[C@]1([H])[O][H],-0.23189987936489315,0.06479996605280837,0.29669983665598476
[H][O][C@]1([C@]2([H])[N]([H])[C]2([H])[H])[C]([H])([H])[C@]1([H])[O][H],-0.22899987378552164,0.05619997307308274,0.28519985562032113
[H][O][C@]1([C@]2([H])[O][C]2([H])[H])[C]([H])([H])[C@]1([H])[O][H],-0.2357998772000846,0.0654999658889124,0.301299843088997
[H][C]1([H])[N]2[C]([H])([H])[C]1([C]1([H])[C]([H])([H])[C]1([H])[H])[C]2([H])[H],-0.22569989583662903,0.083299954211229,0.30899981500099105
[H][C]1([H])[N]([C]23[C]([H])([H])[N]([C]2([H])[H])[C]3([H])[H])[C]1([H])[H],-0.2296998823833424,0.07969995755747024,0.30939983994081266
[H][C]1([H])[N]2[C]([H])([H])[C]1([C@]1([H])[O][C]1([H])[H])[C]2([H])[H],-0.23059988592764047,0.08369996162761709,0.3142998475552576
[H][C]1([H])[C@@]2([H])[C@@]3([H])[C@]1([H])[C@@]1([H])[C@]2([H])[C@@]31[C]([H])([H])[H],-0.22879987883904437,0.10049994893239701,0.32939982524468003
[H][C]([H])([H])[C@@]12[N]3[C@@]4([H])[C]([H])([H])[C@]3([H])[C@]1([H])[C@@]24[H],-0.2178998826428126,0.09379995175278943,0.31169982563388526
[H][C]1([H])[N]2[C@@]3([H])[C@@]4([H])[C@]1([H])[C@]2([H])[C@@]34[C]([H])([H])[H],-0.2139998848076211,0.083299954211229,0.29729983901885015
[H][C]([H])([H])[C@@]12[N]3[C@]1([H])[C@]1([H])[C]([H])([H])[C@@]3([H])[C@@]12[H],-0.2209998831686614,0.08769995693604725,0.3086998488664254
[H][O][C@]12[C@@]3([H])[C@]4([H])[C]([H])([H])[C@@]3([H])[C@@]1([H])[C@@]42[H],-0.22919988625543242,0.07809996293878489,0.30729983167078384
[H][O][C@@]12[C@@]3([H])[N]4[C]([H])([H])[C@@]([H])([C@@]41[H])[C@]32[H],-0.2178998826428126,0.07089996525040894,0.288699863562558
[H][C]([H])([H])[C@]12[C]([H])([H])[C@]3([H])[N]4[C@@]1([H])[C@]4([H])[C@]23[H],-0.22289987896877944,0.07639995332342739,0.29919983481896817
[H][C]([H])([H])[C@@]12[N]3[C@@]4([H])[C@]3([H])[C@]1([H])[C@@]4([H])[C]2([H])[H],-0.2236998762781221,0.08169995083082693,0.3053998709175328
[H][C]([H])([H])[C@@]12[C]([H])([H])[C@@]3([H])[C@@]4([H])[C@]1([H])[C@@]4([H])[C@]32[H],-0.23469987870930925,0.09419995040746076,0.3288998466402035
[H][C]([H])([H])[C@]12[N]3[C@]4([H])[C@@]1([H])[C@]4([H])[C@]3([H])[C]2([H])[H],-0.21909988736854336,0.08779995440928588,0.30689984177782925
[H][C]([H])([H])[C@@]12[C]([H])([H])[C@@]3([H])[C@]4([H])[N]([C@@]41[H])[C@]32[H],-0.22569989583662903,0.0761999583769501,0.3018998454518624
[H][C]([H])([H])[C@]12[C]([H])([H])[N]3[C@@]1([H])[C@@]1([H])[C@]3([H])[C@@]21[H],-0.2144998809355311,0.08029995992033562,0.2947998759027337
[H][C]([H])([H])[C@@]12[O][C@@]3([H])[C@@]4([H])[C@]1([H])[C@@]4([H])[C@]32[H],-0.24119988094243955,0.09029995257226929,0.33149983351470885
[H][C]([H])([H])[C@@]12[O][C@@]3([H])[C@]4([H])[N]([C@@]41[H])[C@]32[H],-0.24439987017981024,0.06339996638060032,0.3076998566106054
[H][O][C@]12[C]([H])([H])[C@]3([H])[N]4[C@@]1([H])[C@]4([H])[C@]23[H],-0.2267998768039709,0.06289996587183196,0.2895998671068561
[H][O][C@@]12[C]([H])([H])[C@@]3([H])[C@@]4([H])[C@]1([H])[C@@]4([H])[C@]32[H],-0.22729989045531437,0.07599995466875606,0.30329982760063695
[H][O][C@@]12[C]([H])([H])[C@@]3([H])[C@]4([H])[N]([C@@]41[H])[C@]32[H],-0.22579986702471744,0.06299996772592897,0.288699863562558
[H][O][C@]12[C]([H])([H])[N]3[C@@]1([H])[C@@]1([H])[C@]3([H])[C@@]21[H],-0.2176998876963353,0.06639996505235209,0.2840998396061123
[H][O][C@@]12[C@]3([H])[N]4[C@]3([H])[C@]1([H])[C@]42[C]([H])([H])[H],-0.2050998906464628,0.06199996670839226,0.2670998661165718
[H][C]([H])([H])[C@@]12[N]3[C@@]4([H])[C@]3([H])[C@]1([C]([H])([H])[H])[C@]42[H],-0.20549989806285088,0.07409996763035478,0.27959983940805544
[H][C]([H])([H])[C@@]12[C@]3([H])[C@@]4([H])[C@]3([H])[C@]1([C]([H])([H])[H])[C@]42[H],-0.21219989524245847,0.08789995188252453,0.30009983836326626
[H][C]([H])([H])[C@@]12[N]3[C@@]4([H])[C@@]([H])([C@@]31[C]([H])([H])[H])[C@]42[H],-0.20629989537219356,0.0761999583769501,0.2824998449874269
[H][O][C@]12[C@@]3([H])[C@]4([H])[C@@]3([H])[C@@]1([C]([H])([H])[H])[C@@]42[H],-0.21549989071478456,0.07339995903253399,0.2888998409856018
[H][C]([H])([H])[C@]12[C@]3([H])[N]4[C@@]1([H])[C@]4([H])[C@@]32[C]([H])([H])[H],-0.20309988861138936,0.06959996305143953,0.27269986480540404
[H][O][C@@]12[C@]3([H])[N]4[C@]3([H])[C@]1([C]([H])([H])[H])[C@]42[H],-0.20609990042571627,0.06139996872638525,0.2674998735329599
[H][O][C@@]12[C@]3([H])[C@@]4([H])[C@]3([H])[C@]1([O][H])[C@]42[H],-0.21629988802412725,0.06569996959710643,0.28199984885951696
[H][O][C@]12[C@]3([H])[N]4[C@@]1([H])[C@]4([H])[C@@]32[O][H],-0.20879989353517697,0.055199972055546026,0.263999865590723
[H][C]1([H])[N]2[C]([H])([H])[C]1([H])[C@]2([H])[C]([H])([H])[C]#[N],-0.24679987963127176,0.02929998469098457,0.27609986651268553
[H][C](=[O])[C]([H])([H])[C@]1([H])[N]2[C]([H])([H])[C]1([H])[C]2([H])[H],-0.23529988107217464,-0.022299988520373484,0.21299989255180116
[H][C]([H])([H])[C]#[C][C@]1([H])[N]2[C]([H])([H])[C]1([H])[C]2([H])[H],-0.22519988218528555,0.032799983871504707,0.2579998594855027
[H][C]([H])([H])[O][C]([H])([H])[C@]1([H])[N]2[C]([H])([H])[C]1([H])[C]2([H])[H],-0.22859988389256705,0.07799995670382949,0.30659984059639656
[H][O][C]([H])([H])[C]([H])([H])[C@]1([H])[N]2[C]([H])([H])[C]1([H])[C]2([H])[H],-0.2266998705690155,0.08139995841111096,0.308099811456693
[H][C]1([H])[C]([H])([H])[C]([H])([C]2([H])[C]([H])([H])[C]([H])([H])[C]2([H])[H])[C]1([H])[H],-0.26969985299107707,0.08919995408149393,0.3588998245960046
[H][C]1([H])[O][C@@]([H])([C]2([H])[C]([H])([H])[C]([H])([H])[C]2([H])[H])[C]1([H])[H],-0.24139987588891684,0.08659994968355511,0.32799984309590546
[H][C]1([H])[O][C]([H])([H])[C]1([H])[C]1([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.24139987588891684,0.08139995841111096,0.32279983430002784
[H][C]1([H])[O][C@@]([H])([C@]2([H])[O][C]([H])([H])[C]2([H])[H])[C]1([H])[H],-0.23569987096512923,0.083299954211229,0.31899984269979176
[H][C]1([H])[O][C@@]([H])([C]2([H])[C]([H])([H])[O][C]2([H])[H])[C]1([H])[H],-0.2427998755611249,0.07709996192124817,0.31979982248570094
[H][C]1([H])[O][C]([H])([H])[C]1([H])[N]1[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.21989988467788602,0.07189996626794568,0.2918998527999287
[H][C]1([H])[O][C]([H])([H])[C]1([H])[C]1([H])[C]([H])([H])[O][C]1([H])[H],-0.2483998742499571,0.06489996790690537,0.3132998552994376
[H][C]([H])([H])[C](=[O])[C@]1([H])[N]2[C]([H])([H])[C]1([H])[C]2([H])[H],-0.24059987857957416,-0.021999987338940794,0.21859989124063336
[H][N]([H])[C](=[O])[C@]1([H])[N]2[C]([H])([H])[C]1([H])[C]2([H])[H],-0.2429998705076022,0.027599986027773013,0.2705998565353752
[H][O][C@]([H])([C]([H])([H])[H])[C@]1([H])[N]2[C]([H])([H])[C]1([H])[C]2([H])[H],-0.23839986407458993,0.0761999583769501,0.31449982497830137
[H][C]1([H])[C]([H])([H])[C]([H])([C@]2([H])[C]([H])([H])[C@]2([H])[C]([H])([H])[H])[C]1([H])[H],-0.25669986604825007,0.08729995828137589,0.34399982432962595
[H][C]1([H])[O][C@@]([H])([C@]2([H])[C]([H])([H])[C@]2([H])[C]([H])([H])[H])[C]1([H])[H],-0.2454998686705856,0.07989995250394753,0.32529983246301125
[H][C]1([H])[O][C]([H])([H])[C]1([H])[C@]1([H])[C]([H])([H])[C@]1([H])[C]([H])([H])[H],-0.24089986223757337,0.08309995926475171,0.3239998390257586
[H][C]1([H])[C]([H])([H])[C]([H])([N]2[C]([H])([H])[C@]2([H])[C]([H])([H])[H])[C]1([H])[H],-0.21949989478493143,0.08309995926475171,0.3026998602846386
[H][C]1([H])[O][C]([H])([H])[C]1([H])[N]1[C]([H])([H])[C@]1([H])[C]([H])([H])[H],-0.23109986453211698,0.07679996073981547,0.3078998340336492
[H][N]1[C@@]([H])([C@]2([H])[O][C]([H])([H])[C]2([H])[H])[C@@]1([H])[C]([H])([H])[H],-0.2394998800887988,0.07099996710450597,0.31049982090815453
[H][C]1([H])[C]([H])([H])[C]([H])([C@]2([H])[O][C@]2([H])[C]([H])([H])[H])[C]1([H])[H],-0.2551998601410866,0.08409996028228844,0.33929982918509183
[H][C]1([H])[O][C@@]([H])([C@]2([H])[O][C@]2([H])[C]([H])([H])[H])[C]1([H])[H],-0.24789986059861363,0.07499996241293609,0.32289982301154974
[H][C]1([H])[O][C]([H])([H])[C]1([H])[C@]1([H])[O][C@]1([H])[C]([H])([H])[H],-0.2487998641429117,0.07969995755747024,0.32859981041190384
[H][C]([H])([H])[N]1[C]([H])([H])[C@@]1([H])[C]1([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.21939988854997605,0.0823999594286477,0.3017998567403405
[H][C]([H])([H])[N]1[C]([H])([H])[C@@]1([H])[C@]1([H])[O][C]([H])([H])[C]1([H])[H],-0.2232998863851675,0.07199995936032592,0.2952998545072102
[H][C]([H])([H])[N]1[C]([H])([H])[C@@]1([H])[C]1([H])[C]([H])([H])[O][C]1([H])[H],-0.22899987378552164,0.07689995821305413,0.30589984952200927
[H][O][C@@]1([H])[C]([H])([H])[C@@]1([H])[C]1([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-0.25019986381511977,0.08099995975643964,0.3311998323332762
[H][O][C@@]1([H])[C]([H])([H])[C@@]1([H])[C@]1([H])[O][C]([H])([H])[C]1([H])[H],-0.22619987444110554,0.06679996370702342,0.2928998450557487
[H][O][C@@]1([H])[C]([H])([H])[C@@]1([H])[C]1([H])[C]([H])([H])[O][C]1([H])[H],-0.23819986912811264,0.07439996005007071,0.31259982917818335
[H][C]([H])([H])[C](=[O])[C@]1([H])[C@]2([H])[C]([H])([H])[C]([H])([H])[C@]12[H],-0.2302998672227743,-0.00969999475614477,0.2205998757522733
[H][C]([H])([H])[C](=[O])[C@]1([H])[N]2[C]([H])([H])[C]([H])([H])[C@@]21[H],-0.23769987300020265,-0.024399985838256377,0.21329989373323388
[H][C]([H])([H])[C](=[O])[C@]1([H])[C@]2([H])[O][C]([H])([H])[C@@]21[H],-0.23189987936489315,-0.012599993764228714,0.21929988231502065
[H][C]([H])([H])[C](=[O])[N]1[C@@]2([H])[C]([H])([H])[C]([H])([H])[C@@]12[H],-0.2329998778556685,0.011099994428352822,0.24409986899837754
[H][N]([H])[C](=[O])[C@]1([H])[C@]2([H])[C]([H])([H])[C]([H])([H])[C@]12[H],-0.23419988258139926,0.029499984018320238,0.26369986440929033
[H][N]([H])[C](=[O])[C@]1([H])[N]2[C]([H])([H])[C]([H])([H])[C@@]21[H],-0.23389988139996656,0.01199999359179252,0.2458998760869737
[H][N]([H])[C](=[O])[C@]1([H])[C@]2([H])[O][C]([H])([H])[C@@]21[H],-0.2360998783815173,0.027299984846340324,0.263499869462813
[H][N]([H])[C](=[O])[N]1[C@@]2([H])[C]([H])([H])[C]([H])([H])[C@@]12[H],-0.23109986453211698,0.036399982715692676,0.267399849774571
[H][C]([H])([H])[C]([H])([C]([H])([H])[H])[C@@]1([H])[C@@]2([H])[C]([H])([H])[C]([H])([H])[C@]21[H],-0.24629986597992828,0.08619995102888378,0.33249982577052883
[H][C]([H])([H])[C]([H])([C]([H])([H])[H])[C@]1([H])[C@]2([H])[O][C]([H])([H])[C@@]21[H],-0.23179989065337125,0.07819996041202354,0.30999984230367805
